# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
jps.library.entities.serializer.load.entities.ms,1749570114108000000,1749570174108000000,0
jps.global.initialize.library.bridges.ms,1749570114108000000,1749570174108000000,0
jps.global.handle.changed.events.ms,1749570114108000000,1749570174108000000,0
workspaceModel.load.cache.metadata.from.file.ms,1749570114108000000,1749570174108000000,0
workspaceModel.load.cache.from.file.ms,1749570114108000000,1749570174108000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1749570114108000000,1749570174108000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1749570114108000000,1749570174108000000,0
jps.save.global.entities.ms,1749570114108000000,1749570174108000000,1
workspaceModel.moduleManagerBridge.load.all.modules.ms,1749570114108000000,1749570174108000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1749570114108000000,1749570174108000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1749570114108000000,1749570174108000000,0
jps.global.get.library.ms,1749570114108000000,1749570174108000000,0
jps.artifact.entities.serializer.load.entities.ms,1749570114108000000,1749570174108000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1749570114108000000,1749570174108000000,0
jps.artifact.entities.serializer.save.entities.ms,1749570114108000000,1749570174108000000,0
jps.apply.loaded.storage.ms,1749570114108000000,1749570174108000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1749570114108000000,1749570174108000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1749570114108000000,1749570174108000000,0
jps.load.project.to.empty.storage.ms,1749570114108000000,1749570174108000000,0
jps.facet.change.listener.process.change.events.ms,1749570114108000000,1749570174108000000,0
jps.project.serializers.load.ms,1749570114108000000,1749570174108000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1749570114108000000,1749570174108000000,0
workspaceModel.orphan.listener.update.ms,1749570114108000000,1749570174108000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1749570114108000000,1749570174108000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1749570114108000000,1749570174108000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1749570114108000000,1749570174108000000,0
jps.save.changed.project.entities.ms,1749570114108000000,1749570174108000000,1
workspaceModel.mutableEntityStorage.remove.entity.ms,1749570114108000000,1749570174108000000,0
jps.module.iml.entities.serializer.save.entities.ms,1749570114108000000,1749570174108000000,0
jps.reload.project.entities.ms,1749570114108000000,1749570174108000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1749570114108000000,1749570174108000000,0
workspaceModel.save.cache.to.file.ms,1749570114108000000,1749570174108000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1749570114108000000,1749570174108000000,0
jps.global.get.library.by.name.ms,1749570114108000000,1749570174108000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1749570114108000000,1749570174108000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1749570114108000000,1749570174108000000,0
jps.library.entities.serializer.save.entities.ms,1749570114108000000,1749570174108000000,0
jps.app.storage.content.writer.save.component.ms,1749570114108000000,1749570174108000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1749570114108000000,1749570174108000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1749570114108000000,1749570174108000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1749570114108000000,1749570174108000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1749570114108000000,1749570174108000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1749570114108000000,1749570174108000000,0
workspaceModel.moduleBridge.before.changed.ms,1749570114108000000,1749570174108000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1749570114108000000,1749570174108000000,0
jps.global.handle.before.change.events.ms,1749570114108000000,1749570174108000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1749570114108000000,1749570174108000000,0
jps.app.storage.content.reader.load.component.ms,1749570114108000000,1749570174108000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1749570114108000000,1749570174108000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1749570114108000000,1749570174108000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1749570114108000000,1749570174108000000,0
jps.project.serializers.save.ms,1749570114108000000,1749570174108000000,1
jps.global.get.libraries.ms,1749570114108000000,1749570174108000000,0
workspaceModel.sync.entities.ms,1749570114108000000,1749570174108000000,0
jps.facet.change.listener.before.change.events.ms,1749570114108000000,1749570174108000000,0
workspaceModel.mutableEntityStorage.entities.ms,1749570114108000000,1749570174108000000,0
workspaceModel.do.save.caches.ms,1749570114108000000,1749570174108000000,0
workspaceModel.moduleBridge.update.option.ms,1749570114108000000,1749570174108000000,0
jps.facet.change.listener.init.bridge.ms,1749570114108000000,1749570174108000000,0
workspaceModel.global.updates.count,1749570114108000000,1749570174108000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1749570114108000000,1749570174108000000,0
jps.module.iml.entities.serializer.load.entities.ms,1749570114108000000,1749570174108000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1749570114108000000,1749570174108000000,0
workspaceModel.mutableEntityStorage.instances.count,1749570114108000000,1749570174108000000,0
jps.load.initial.state.ms,1749570114108000000,1749570174108000000,0
workspaceModel.global.apply.state.to.project.ms,1749570114108000000,1749570174108000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1749570114108000000,1749570174108000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1749570114108000000,1749570174108000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1749570114108000000,1749570174108000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1749570114108000000,1749570174108000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1749570114108000000,1749570174108000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1749570114108000000,1749570174108000000,0
compiler.ArtifactManagerBridge.commit.ms,1749570114108000000,1749570174108000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1749570114108000000,1749570174108000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1749570114108000000,1749570174108000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1749570114108000000,1749570174108000000,0
workspaceModel.replace.project.model.ms,1749570114108000000,1749570174108000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1749570114108000000,1749570174108000000,0
workspaceModel.workspaceFileIndexData.instances.count,1749570114108000000,1749570174108000000,0
workspaceModel.on.changed.ms,1749570114108000000,1749570174108000000,0
workspaceModel.loading.total.ms,1749570114108000000,1749570174108000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1749570114108000000,1749570174108000000,0
workspaceModel.full.replace.project.model.ms,1749570114108000000,1749570174108000000,0
workspaceModel.update.unloaded.entities.ms,1749570114108000000,1749570174108000000,0
workspaceModel.init.bridges.ms,1749570114108000000,1749570174108000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1749570114108000000,1749570174108000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1749570114108000000,1749570174108000000,0
workspaceModel.updates.precise.ms,1749570114108000000,1749570174108000000,0
workspaceModel.pre.handlers.ms,1749570114108000000,1749570174108000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1749570114108000000,1749570174108000000,0
workspaceModel.collect.changes.ms,1749570114108000000,1749570174108000000,0
workspaceModel.cachedValue.total.get.count,1749570114108000000,1749570174108000000,35
workspaceModel.cachedValue.calculated.count,1749570114108000000,1749570174108000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1749570114108000000,1749570174108000000,0
workspaceModel.loading.from.cache.ms,1749570114108000000,1749570174108000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1749570114108000000,1749570174108000000,0
workspaceModel.workspaceFileIndexData.init.ms,1749570114108000000,1749570174108000000,0
workspaceModel.updates.ms,1749570114108000000,1749570174108000000,0
workspaceModel.check.recursive.update.ms,1749570114108000000,1749570174108000000,0
workspaceModel.initializing.ms,1749570114108000000,1749570174108000000,0
workspaceModel.on.before.changed.ms,1749570114108000000,1749570174108000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1749570114108000000,1749570174108000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1749570114108000000,1749570174108000000,0
workspaceModel.cachedValueWithParameters.clear.count,1749570114108000000,1749570174108000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1749570114108000000,1749570174108000000,2
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1749570114108000000,1749570174108000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1749570114108000000,1749570174108000000,0
workspaceModel.to.snapshot.ms,1749570114108000000,1749570174108000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1749570114108000000,1749570174108000000,0
workspaceModel.cachedValue.clear.count,1749570114108000000,1749570174108000000,0
workspaceModel.cachedValue.from.cache.count,1749570114108000000,1749570174108000000,35
workspaceModel.updates.count,1749570114108000000,1749570174108000000,0
Indexes.stubs.lookupDuration90PMs,1749570114108000000,1749570174108000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1749570114108000000,1749570174108000000,0
Indexes.allKeys.lookupDurationMaxMs,1749570114108000000,1749570174108000000,0.0
Indexes.stubs.lookups,1749570114108000000,1749570174108000000,4
Indexes.entries.lookups,1749570114108000000,1749570174108000000,0
Indexing.writesQueuedAvg,1749570114108000000,1749570174108000000,0.0
Indexing.writer_0.totalTimeSpentWritingMs,1749570114108000000,1749570174108000000,0
Indexing.cache.totalCacheMisses,1749570114108000000,1749570174108000000,4
Indexing.cache.totalCacheAccesses,1749570114108000000,1749570174108000000,12
Indexing.writer_1.totalTimeSpentWritingMs,1749570114108000000,1749570174108000000,0
Indexing.writesQueuedMin,1749570114108000000,1749570174108000000,0
Indexes.stubs.lookupDurationAvgMs,1749570114108000000,1749570174108000000,0.0
Indexing.totalTimeIndexersSleptMs,1749570114108000000,1749570174108000000,0
Indexes.stubs.lookupDurationMaxMs,1749570114108000000,1749570174108000000,0.0
Indexes.entries.lookupDurationMaxMs,1749570114108000000,1749570174108000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1749570114108000000,1749570174108000000,0.0
Indexes.allKeys.lookupDuration90PMs,1749570114108000000,1749570174108000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1749570114108000000,1749570174108000000,0
Indexes.allKeys.lookups,1749570114108000000,1749570174108000000,1
Indexing.cache.totalCacheEvicted,1749570114108000000,1749570174108000000,4
Indexes.entries.lookupDuration90PMs,1749570114108000000,1749570174108000000,0.0
Indexes.entries.lookupDurationAvgMs,1749570114108000000,1749570174108000000,0.0
Indexing.writesQueuedMax,1749570114108000000,1749570174108000000,0
VFS.contentStorage.recordsStoredCompressed,1749570114108000000,1749570174108000000,0
VFS.contentStorage.recordsStoredSize,1749570114108000000,1749570174108000000,0
FileNameCache.totalMisses,1749570114108000000,1749570174108000000,0
VFS.contentStorage.recordsDeduplicated,1749570114108000000,1749570174108000000,0
VFS.fileByIdCache.misses,1749570114108000000,1749570174108000000,0
VFS.contentStorage.recordsRead,1749570114108000000,1749570174108000000,1
VFS.contentStorage.recordsDecompressionTimeUs,1749570114108000000,1749570174108000000,0
VFS.contentStorage.recordsUncompressedSize,1749570114108000000,1749570174108000000,0
VFS.contentStorage.recordsStored,1749570114108000000,1749570174108000000,0
VFS.folderCaseSensitivityReads,1749570114108000000,1749570174108000000,0
VFS.contentStorage.recordsReadSize,1749570114108000000,1749570174108000000,3539
VFS.fileChildByName,1749570114108000000,1749570174108000000,345
VFS.contentStorage.recordsReadDecompressed,1749570114108000000,1749570174108000000,0
VFS.invertedFileNameIndex.requests,1749570114108000000,1749570174108000000,0
VFS.fileByIdCache.hits,1749570114108000000,1749570174108000000,0
FileNameCache.queries,1749570114108000000,1749570174108000000,768
cacheStateStorage.set.duration,1749570114108000000,1749570174108000000,0
cacheStateStorage.set.counter,1749570114108000000,1749570174108000000,28
cacheStateStorage.get.counter,1749570114108000000,1749570174108000000,0
cacheStateStorage.get.duration,1749570114108000000,1749570174108000000,0
FlushQueue.waitingTime90PNs,1749570174108000000,1749570234108000000,589823
AWTEventQueue.eventsDispatched,1749570174108000000,1749570234108000000,535
FlushQueue.executionTime90PNs,1749570174108000000,1749570234108000000,630783
NonBlockingReadAction.failedExecutionTimeUs,1749570174108000000,1749570234108000000,351
FlushQueue.executionTimeMaxNs,1749570174108000000,1749570234108000000,9568255
NonBlockingReadAction.finalizedExecutionTimeUs,1749570174108000000,1749570234108000000,30851
AWTEventQueue.dispatchTimeTotalNS,1749570174108000000,1749570234108000000,228230688
FlushQueue.queueSizeMax,1749570174108000000,1749570234108000000,6
FlushQueue.queueSize90P,1749570174108000000,1749570234108000000,2
FlushQueue.queueSizeAvg,1749570174108000000,1749570234108000000,0.7664907651715039
FlushQueue.executionTimeAvgNs,1749570174108000000,1749570234108000000,257645.11081794195
FlushQueue.waitingTimeMaxNs,1749570174108000000,1749570234108000000,4456447
AWTEventQueue.dispatchTimeMaxNs,1749570174108000000,1749570234108000000,9764863
NonBlockingReadAction.failedExecutionsCount,1749570174108000000,1749570234108000000,1
FlushQueue.waitingTimeAvgNs,1749570174108000000,1749570234108000000,292354.1741424802
AWTEventQueue.dispatchTimeAvgNs,1749570174108000000,1749570234108000000,426682.71401869156
AWTEventQueue.dispatchTime90PNs,1749570174108000000,1749570234108000000,1163263
WriteAction.executionsCount,1749570174108000000,1749570234108000000,83
ReadAction.executionsCount,1749570174108000000,1749570234108000000,27760
FlushQueue.tasksExecuted,1749570174108000000,1749570234108000000,758
NonBlockingReadAction.finalizedExecutionsCount,1749570174108000000,1749570234108000000,82
writeAction.wait.ms,1749570174108000000,1749570234108000000,4
writeAction.median.wait.ms,1749570174108000000,1749570234108000000,300
writeAction.count,1749570174108000000,1749570234108000000,83
DiskQueryRelay.tasksExecuted,1749570174108000000,1749570234108000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1749570174108000000,1749570234108000000,0
writeAction.max.wait.ms,1749570174108000000,1749570234108000000,114
DiskQueryRelay.taskWaitingTotalTimeUs,1749570174108000000,1749570234108000000,0
